,index,symbol,label,L-240min,O-240min,V-240min,C-240min,H-240min
3870,2019-02-07 16:00:00,BTCUSDT,-0.00029929138363582464,3407.05,3412.17,4508.643061999999,3408.05,3426.45
3888,2019-02-07 20:00:00,BTCUSDT,-0.0021954605624253665,3399.0,3407.81,3767.669357000001,3407.03,3413.16
3906,2019-02-08 00:00:00,BTCUSDT,-0.00033828006647940173,3390.0,3407.03,3007.252531999998,3399.55,3412.24
3924,2019-02-08 04:00:00,BTCUSDT,0.0016713747645951127,3390.11,3399.43,1923.502997,3398.4,3403.31
3942,2019-02-08 08:00:00,BTCUSDT,-0.002732015698808432,3373.1,3398.4,3306.191339000003,3404.08,3407.78
3960,2019-02-08 12:00:00,BTCUSDT,0.010374751824860471,3392.97,3403.77,2566.0649590000007,3394.78,3411.0
3978,2019-02-08 16:00:00,BTCUSDT,0.02254810495626836,3394.89,3395.24,7115.947772999999,3430.0,3450.5
3996,2019-02-08 20:00:00,BTCUSDT,0.0458923286593258,3429.0,3430.0,8585.154166999992,3507.34,3512.8
4014,2019-02-09 00:00:00,BTCUSDT,-0.0025243300711501604,3485.24,3506.42,21034.158115999984,3668.3,3733.58
4032,2019-02-09 04:00:00,BTCUSDT,-0.003440793213520532,3612.0,3668.28,5419.4283129999985,3659.04,3669.99
4050,2019-02-09 08:00:00,BTCUSDT,0.003951788726021199,3635.0,3660.27,3901.6595050000014,3646.45,3667.89
4068,2019-02-09 12:00:00,BTCUSDT,0.00031686543599040995,3642.19,3647.19,3274.0168229999967,3660.86,3666.46
4086,2019-02-09 16:00:00,BTCUSDT,-0.004642246628909774,3651.69,3661.95,5136.780478000003,3662.02,3677.32
4104,2019-02-09 20:00:00,BTCUSDT,0.0019670673960636713,3640.0,3662.32,5271.455928999998,3645.02,3680.02
4122,2019-02-10 00:00:00,BTCUSDT,0.0035567700475604967,3625.13,3645.02,4006.849641,3652.19,3655.0
4140,2019-02-10 04:00:00,BTCUSDT,-0.0028211438455955085,3650.0,3653.56,3196.162775000002,3665.18,3673.0
4158,2019-02-10 08:00:00,BTCUSDT,-0.006216414398441561,3646.44,3665.18,2332.599477000002,3654.84,3674.0
4176,2019-02-10 12:00:00,BTCUSDT,0.0017124984857328494,3609.76,3654.8,4258.338887000001,3632.12,3660.0
4194,2019-02-10 16:00:00,BTCUSDT,-0.0032267462634059108,3630.78,3632.1,3444.458651999999,3638.34,3647.95
4212,2019-02-10 20:00:00,BTCUSDT,0.005263883527270696,3615.53,3639.53,4445.408488,3626.6,3642.78
4230,2019-02-11 00:00:00,BTCUSDT,0.009427570638205651,3624.03,3628.73,4011.02629,3645.69,3655.0
4248,2019-02-11 04:00:00,BTCUSDT,-0.01547529116373103,3636.0,3645.47,4788.036832,3680.06,3684.99
4266,2019-02-11 08:00:00,BTCUSDT,0.0034583548387987486,3620.17,3679.75,5574.350414999995,3623.11,3684.9
4284,2019-02-11 12:00:00,BTCUSDT,-0.002607518896260319,3616.66,3623.11,2694.1730870000024,3635.64,3638.73
4302,2019-02-11 16:00:00,BTCUSDT,0.0046440311514108785,3621.0,3634.87,3467.8769680000014,3626.16,3644.16
4320,2019-02-11 20:00:00,BTCUSDT,0.00026077408729063844,3624.08,3626.16,5233.890746,3643.0,3657.2
4338,2019-02-12 00:00:00,BTCUSDT,-0.003540114436257236,3615.53,3642.99,4279.2370150000015,3643.95,3648.64
4356,2019-02-12 04:00:00,BTCUSDT,-0.0019305710469423862,3624.88,3644.66,3728.360532,3631.05,3649.0
4374,2019-02-12 08:00:00,BTCUSDT,0.00040010595909523167,3582.34,3631.05,5698.926706999999,3624.04,3632.82
4392,2019-02-12 12:00:00,BTCUSDT,-0.0039967011355706026,3612.9,3624.07,3441.050397999999,3625.49,3634.19
4410,2019-02-12 16:00:00,BTCUSDT,0.002500692328994747,3595.71,3625.58,4815.672752,3611.0,3627.5
4428,2019-02-12 20:00:00,BTCUSDT,0.005778957632947668,3608.75,3610.75,5619.493895999997,3620.03,3638.0
4446,2019-02-13 00:00:00,BTCUSDT,-0.002606462599046844,3616.53,3620.03,5763.604366000002,3640.95,3667.6
4464,2019-02-13 04:00:00,BTCUSDT,0.0024948643245417124,3609.0,3640.18,4169.106551000002,3631.46,3654.94
4482,2019-02-13 08:00:00,BTCUSDT,-0.0017909529407886817,3624.0,3631.51,3254.4488599999995,3640.52,3642.88
4500,2019-02-13 12:00:00,BTCUSDT,-0.005561364887176623,3625.76,3640.99,5543.774492000002,3634.0,3670.0
4518,2019-02-13 16:00:00,BTCUSDT,-0.005171855586517228,3601.68,3633.98,5595.328803999998,3613.79,3638.2
4536,2019-02-13 20:00:00,BTCUSDT,0.002183527579205036,3591.75,3613.79,4898.756028999999,3595.1,3626.15
4554,2019-02-14 00:00:00,BTCUSDT,0.001790199697470296,3593.22,3595.1,4164.718996000001,3602.95,3615.5
4572,2019-02-14 04:00:00,BTCUSDT,0.0007203413309690987,3594.81,3602.97,2373.9908649999998,3609.4,3613.78
4590,2019-02-14 08:00:00,BTCUSDT,-0.0019075304540420168,3605.79,3608.34,3320.268161,3612.0,3626.4
4608,2019-02-14 12:00:00,BTCUSDT,-0.005594836218589694,3597.2,3612.45,3450.218836,3605.11,3625.0
4626,2019-02-14 16:00:00,BTCUSDT,0.0044631151427918505,3568.11,3605.13,6060.427190999996,3584.94,3615.0
4644,2019-02-14 20:00:00,BTCUSDT,0.0013191000127743544,3577.67,3584.94,4096.556056999999,3600.94,3607.09
4662,2019-02-15 00:00:00,BTCUSDT,-0.004196145536637941,3595.0,3601.99,2784.7747659999995,3605.69,3614.24
4680,2019-02-15 04:00:00,BTCUSDT,0.006464172719575778,3588.0,3605.98,2093.719732000001,3590.56,3606.16
4698,2019-02-15 08:00:00,BTCUSDT,0.0003403647714159685,3587.0,3590.57,2607.8304319999993,3613.77,3620.73
4716,2019-02-15 12:00:00,BTCUSDT,-0.0019363762102351245,3606.65,3613.77,3498.9071940000013,3615.0,3629.62
4734,2019-02-15 16:00:00,BTCUSDT,-0.006172394678492289,3599.29,3615.0,3935.745893000001,3608.0,3629.6
4752,2019-02-15 20:00:00,BTCUSDT,0.0028836527011235624,3573.45,3607.95,7048.283836999997,3585.73,3653.23
4770,2019-02-16 00:00:00,BTCUSDT,0.0017797206394758458,3585.05,3586.5,2286.3943439999994,3596.07,3604.07
4788,2019-02-16 04:00:00,BTCUSDT,0.005870971860973295,3590.0,3596.09,1436.3709979999994,3602.47,3605.16
4806,2019-02-16 08:00:00,BTCUSDT,-0.0018020653379768878,3597.91,3602.49,3148.644474,3623.62,3626.43
4824,2019-02-16 12:00:00,BTCUSDT,0.0024660707917139035,3612.0,3624.09,2730.9464740000017,3617.09,3634.16
4842,2019-02-16 16:00:00,BTCUSDT,0.0023165959277551273,3609.95,3617.08,4265.073418000002,3626.01,3627.77
4860,2019-02-16 20:00:00,BTCUSDT,-0.00033843182249659876,3610.87,3626.01,4763.9390429999985,3634.41,3648.2
4878,2019-02-17 00:00:00,BTCUSDT,-0.0040653091781854825,3621.65,3634.48,2835.982943,3633.18,3646.0
4896,2019-02-17 04:00:00,BTCUSDT,0.002968154520908373,3615.0,3632.52,1851.531481,3618.41,3638.28
4914,2019-02-17 08:00:00,BTCUSDT,0.0033341140487441745,3615.05,3617.22,2983.8170660000005,3629.15,3634.22
4932,2019-02-17 12:00:00,BTCUSDT,-0.004811534500514969,3627.02,3629.68,2697.032082000001,3641.25,3647.0
4950,2019-02-17 16:00:00,BTCUSDT,-0.00036150596208872615,3615.89,3640.98,7292.43113,3623.73,3700.11
4968,2019-02-17 20:00:00,BTCUSDT,-5.521170929889685e-06,3604.4,3623.73,4710.652886999998,3622.42,3628.85
4986,2019-02-18 00:00:00,BTCUSDT,0.012472393992932762,3610.0,3622.42,2628.89469,3622.4,3631.99
5004,2019-02-18 04:00:00,BTCUSDT,0.01828998958441264,3615.0,3622.48,5405.1836520000015,3667.58,3685.0
5022,2019-02-18 08:00:00,BTCUSDT,-0.0007952531154107322,3655.0,3667.62,13085.856221000005,3734.66,3773.85
5040,2019-02-18 12:00:00,BTCUSDT,0.003665899364631021,3696.65,3734.14,6369.828800999999,3731.69,3761.29
5058,2019-02-18 16:00:00,BTCUSDT,0.0208283827766016,3717.0,3732.17,7244.441259000004,3745.37,3760.22
5076,2019-02-18 20:00:00,BTCUSDT,0.01873211660886432,3727.23,3744.02,16961.740291,3823.38,3848.0
5094,2019-02-19 00:00:00,BTCUSDT,0.000924261874197585,3823.11,3824.08,15558.146009000016,3895.0,3925.0
5112,2019-02-19 04:00:00,BTCUSDT,-0.0034730416046785395,3856.97,3894.99,4928.993017999997,3898.6,3911.68
5130,2019-02-19 08:00:00,BTCUSDT,0.007966414933102683,3856.0,3897.35,10352.560223000004,3885.06,3974.98
5148,2019-02-19 12:00:00,BTCUSDT,-0.004384564901519728,3876.48,3885.02,6307.897017999998,3916.01,3918.93
5166,2019-02-19 16:00:00,BTCUSDT,0.0187260826297051,3872.78,3915.85,8389.773313000003,3898.84,3922.0
5185,2019-02-19 20:00:00,BTCUSDT,-0.0011682213578054768,3898.9,3898.95,12282.151016999995,3971.85,3994.52
5204,2019-02-20 00:00:00,BTCUSDT,-0.014977780354455628,3937.26,3971.01,6796.2202000000025,3967.21,3988.21
5223,2019-02-20 04:00:00,BTCUSDT,0.001115720138492593,3893.0,3967.14,6191.816696,3907.79,3967.86
5242,2019-02-20 08:00:00,BTCUSDT,0.00032207354012503414,3870.66,3907.35,6320.221017000003,3912.15,3927.22
5261,2019-02-20 12:00:00,BTCUSDT,0.011900107578812323,3890.0,3912.11,3964.559049999999,3913.41,3928.23
5280,2019-02-20 16:00:00,BTCUSDT,-0.005573260471012476,3907.42,3913.86,8779.674187,3959.98,3977.0
5299,2019-02-20 20:00:00,BTCUSDT,0.004593807374978054,3924.64,3960.0,7999.684917000002,3937.91,3986.98
5318,2019-02-21 00:00:00,BTCUSDT,0.003473205257836121,3931.78,3937.91,4550.452232999997,3956.0,3966.0
5337,2019-02-21 04:00:00,BTCUSDT,-0.00032747736627580787,3941.32,3956.38,4670.703229000002,3969.74,3980.0
5356,2019-02-21 08:00:00,BTCUSDT,-0.0009449557004768127,3943.18,3969.74,4330.978740000001,3968.44,3975.13
5375,2019-02-21 12:00:00,BTCUSDT,-0.008469766867018613,3941.31,3968.05,8763.765034000002,3964.69,4016.48
5394,2019-02-21 16:00:00,BTCUSDT,-0.00028490680749215786,3901.03,3965.0,7392.4730360000085,3931.11,3967.99
5413,2019-02-21 20:00:00,BTCUSDT,-0.0010305369733764056,3916.0,3931.5,4739.613602999994,3929.99,3947.55
5432,2019-02-22 00:00:00,BTCUSDT,0.002896121693148679,3911.65,3930.0,3274.464730000003,3925.94,3934.11
5451,2019-02-22 04:00:00,BTCUSDT,0.003992573609901351,3917.13,3926.04,2634.9981589999993,3937.31,3939.18
5470,2019-02-22 08:00:00,BTCUSDT,-0.003296205695378029,3931.4,3937.31,4785.058759000001,3953.03,3963.83
5489,2019-02-22 12:00:00,BTCUSDT,0.004809644670050739,3926.65,3953.03,3899.468345000001,3940.0,3965.37
5508,2019-02-22 16:00:00,BTCUSDT,-0.0011240354134303132,3928.71,3939.98,5171.273789999998,3958.95,3970.15
5527,2019-02-22 20:00:00,BTCUSDT,0.00274370969781268,3942.0,3958.95,5393.622434000003,3954.5,3988.0
5546,2019-02-23 00:00:00,BTCUSDT,-0.0008448182379865442,3945.04,3954.63,2725.8444229999977,3965.35,3972.28
5565,2019-02-23 04:00:00,BTCUSDT,0.001968702675416489,3951.75,3965.77,2007.2856629999999,3962.0,3975.25
5584,2019-02-23 08:00:00,BTCUSDT,-0.005055670310846971,3953.36,3962.0,2573.386691,3969.8,3973.67
5603,2019-02-23 12:00:00,BTCUSDT,0.001392500246852224,3936.58,3969.8,2909.157990000002,3949.73,3969.91
5622,2019-02-23 16:00:00,BTCUSDT,-0.003347466519014075,3933.15,3949.69,3082.1756739999987,3955.23,3965.01
5641,2019-02-23 20:00:00,BTCUSDT,0.04018275033675889,3933.45,3954.52,2430.8779130000016,3941.99,3961.53
5660,2019-02-24 00:00:00,BTCUSDT,0.004236182411916811,3939.03,3941.99,17093.507756000006,4100.39,4145.41
5679,2019-02-24 04:00:00,BTCUSDT,0.012613654025489527,4099.77,4100.24,5623.363771,4117.76,4162.02
5698,2019-02-24 08:00:00,BTCUSDT,-0.0006139530421851447,4115.78,4118.0,6559.0356269999975,4169.7,4198.0
5717,2019-02-24 12:00:00,BTCUSDT,-0.005389787720115002,4152.8,4170.63,4456.390175999999,4167.14,4181.0
5736,2019-02-24 16:00:00,BTCUSDT,-0.08831321115261015,4125.67,4166.6,5896.684384000005,4144.68,4171.59
5755,2019-02-24 20:00:00,BTCUSDT,0.0005081179786432521,3731.08,4144.69,26157.871443000025,3778.65,4146.89
5774,2019-02-25 00:00:00,BTCUSDT,-0.00978952909217401,3712.66,3778.26,13662.816586,3780.57,3804.15
5793,2019-02-25 04:00:00,BTCUSDT,0.014662513756958484,3740.11,3781.51,5769.123769,3743.56,3816.19
5812,2019-02-25 08:00:00,BTCUSDT,-0.004720346457107505,3740.0,3743.56,5256.563425999999,3798.45,3812.75
5831,2019-02-25 12:00:00,BTCUSDT,0.002854104726333961,3776.29,3798.43,5065.648408,3780.52,3817.91
5850,2019-02-25 16:00:00,BTCUSDT,0.004655382967892363,3755.01,3780.23,6203.800096000004,3791.31,3809.63
5869,2019-02-25 20:00:00,BTCUSDT,0.01218967907250268,3778.65,3791.31,6563.896770000002,3808.96,3818.46
5888,2019-02-26 00:00:00,BTCUSDT,-0.007125089809331797,3801.09,3808.96,9830.727551000004,3855.39,3872.66
5907,2019-02-26 04:00:00,BTCUSDT,0.0024373550126439714,3805.57,3857.0,5249.853629999996,3827.92,3864.47
5926,2019-02-26 08:00:00,BTCUSDT,-0.007719069646231036,3821.61,3828.44,3151.8725579999987,3837.25,3841.51
5945,2019-02-26 12:00:00,BTCUSDT,0.00035717756189534983,3777.0,3838.08,7423.123461999998,3807.63,3840.38
5964,2019-02-26 16:00:00,BTCUSDT,0.0033237157356675877,3786.92,3807.63,4877.601399,3808.99,3828.94
5983,2019-02-26 20:00:00,BTCUSDT,-0.0018735362997659433,3787.52,3808.62,6006.180161,3821.65,3832.99
6002,2019-02-27 00:00:00,BTCUSDT,-0.001378952363225383,3790.62,3821.89,4609.594221999999,3814.49,3823.15
6021,2019-02-27 04:00:00,BTCUSDT,0.0029087243353642656,3799.0,3814.69,2806.795153999999,3809.23,3821.0
6040,2019-02-27 08:00:00,BTCUSDT,0.0013820867940037562,3791.66,3809.31,3524.596917000001,3820.31,3821.58
6059,2019-02-27 12:00:00,BTCUSDT,0.00010717301122165068,3813.12,3820.69,3676.676239,3825.59,3830.0
6078,2019-02-27 16:00:00,BTCUSDT,-0.004955567171981201,3815.5,3825.61,4135.701733999998,3826.0,3833.99
6097,2019-02-27 20:00:00,BTCUSDT,0.001809804992855213,3788.0,3826.0,6199.244773000006,3807.04,3838.85
6116,2019-02-28 00:00:00,BTCUSDT,0.0010854944899356678,3801.82,3807.69,2554.1659609999983,3813.93,3817.0
6135,2019-02-28 04:00:00,BTCUSDT,-0.00029596104838314213,3677.17,3813.24,11482.277608000006,3818.07,3826.34
6154,2019-02-28 08:00:00,BTCUSDT,0.0013413886516424613,3809.88,3818.04,3493.940509000002,3816.94,3833.95
6173,2019-02-28 12:00:00,BTCUSDT,0.00307687477433638,3811.01,3818.28,2827.6368139999986,3822.06,3830.0
6193,2019-02-28 16:00:00,BTCUSDT,0.004971542743269053,3819.4,3823.07,8032.548466999998,3833.82,3849.44
6213,2019-02-28 20:00:00,BTCUSDT,-0.00824577978032015,3763.87,3833.46,7432.2720210000025,3852.88,3888.0
6233,2019-03-01 00:00:00,BTCUSDT,-0.0019418441238279183,3794.44,3852.27,8005.676524999997,3821.11,3873.54
6253,2019-03-01 04:00:00,BTCUSDT,0.003067894873469035,3805.0,3821.19,2922.417023,3813.69,3829.79
6273,2019-03-01 08:00:00,BTCUSDT,0.0035630354029263507,3813.01,3814.26,2683.0593619999986,3825.39,3834.93
6293,2019-03-01 12:00:00,BTCUSDT,-0.0027168391933357627,3822.27,3825.39,2651.486794000001,3839.02,3839.02
6313,2019-03-01 16:00:00,BTCUSDT,-1.305963814357547e-05,3824.0,3839.02,4980.3675600000015,3828.59,3852.41
6333,2019-03-01 20:00:00,BTCUSDT,0.004301900985754337,3819.7,3828.58,4820.526072000003,3828.54,3838.93
6353,2019-03-02 00:00:00,BTCUSDT,-0.005724302407536075,3828.15,3828.15,4595.797357,3845.01,3855.0
6373,2019-03-02 04:00:00,BTCUSDT,0.003361234632487609,3817.0,3845.0,3481.9563450000023,3823.0,3857.0
6393,2019-03-02 08:00:00,BTCUSDT,-0.008704719944731876,3817.5,3822.17,2306.562148999998,3835.85,3841.31
6413,2019-03-02 12:00:00,BTCUSDT,0.0038133208501864853,3791.95,3834.99,4502.015976,3802.46,3835.84
6433,2019-03-02 16:00:00,BTCUSDT,-0.001265404929577496,3772.25,3802.44,5560.148041999999,3816.96,3825.92
6453,2019-03-02 20:00:00,BTCUSDT,0.0022402174112634565,3810.82,3816.74,2726.8692690000007,3812.13,3830.75
6473,2019-03-03 00:00:00,BTCUSDT,-0.00019368330685465282,3797.38,3812.11,2944.506260999997,3820.67,3824.3
6493,2019-03-03 04:00:00,BTCUSDT,0.0012618032267608381,3806.65,3820.49,1431.2198020000005,3819.93,3823.95
6513,2019-03-03 08:00:00,BTCUSDT,0.0001019674488529354,3815.58,3819.97,2303.423402999999,3824.75,3833.96
6533,2019-03-03 12:00:00,BTCUSDT,-0.0010823133270938534,3817.73,3824.8,2489.720447000001,3825.14,3833.44
6553,2019-03-03 16:00:00,BTCUSDT,-0.00664224025124316,3800.0,3825.11,2898.0950970000013,3821.0,3835.0
6573,2019-03-03 20:00:00,BTCUSDT,0.0032616542224985787,3792.22,3821.95,4503.094589,3795.62,3825.69
6593,2019-03-04 00:00:00,BTCUSDT,-6.565126050417369e-05,3781.32,3795.62,2686.617969000001,3808.0,3811.99
6613,2019-03-04 04:00:00,BTCUSDT,-0.002132492942026109,3782.22,3807.52,1860.862994,3807.75,3816.68
6633,2019-03-04 08:00:00,BTCUSDT,-0.019115019093964403,3791.0,3807.32,4450.069915,3799.63,3830.0
6653,2019-03-04 12:00:00,BTCUSDT,-0.00520525892138457,3699.5,3798.67,10986.633485000004,3727.0,3799.93
6674,2019-03-04 16:00:00,BTCUSDT,0.0014834394217282387,3670.69,3727.0,7357.622612,3707.6,3733.05
6695,2019-03-04 20:00:00,BTCUSDT,0.0013654358891492804,3690.16,3707.58,5315.445717000001,3713.1,3728.0
6716,2019-03-05 00:00:00,BTCUSDT,-0.0007718850940112709,3708.1,3712.07,3766.283606,3718.17,3735.14
6737,2019-03-05 04:00:00,BTCUSDT,-0.0006244448631336219,3696.72,3718.17,2898.5362840000025,3715.3,3733.06
6758,2019-03-05 08:00:00,BTCUSDT,0.004368458758194249,3703.55,3716.1,3200.431813999997,3712.98,3725.0
6779,2019-03-05 12:00:00,BTCUSDT,0.002780757266974243,3711.46,3713.0,4280.359501999998,3729.2,3733.53
6800,2019-03-05 16:00:00,BTCUSDT,0.0254013161941078,3728.15,3729.19,4251.210107999998,3739.57,3747.0
6821,2019-03-05 20:00:00,BTCUSDT,0.005515626303930654,3738.8,3739.58,11242.340352999998,3834.56,3848.38
6842,2019-03-06 00:00:00,BTCUSDT,0.0005238983222286553,3820.32,3835.0,6947.008843000005,3855.71,3877.1
6863,2019-03-06 04:00:00,BTCUSDT,-0.008051366995616593,3830.82,3855.04,3068.2540110000014,3857.73,3861.77
6884,2019-03-06 08:00:00,BTCUSDT,0.006598426307991012,3813.09,3857.58,4331.382747999999,3826.67,3870.0
6905,2019-03-06 12:00:00,BTCUSDT,0.002759662713659683,3821.13,3827.58,3371.9265310000005,3851.92,3858.51
6926,2019-03-06 16:00:00,BTCUSDT,1.294481624825039e-05,3834.05,3851.9,6317.2444529999975,3862.55,3907.0
6947,2019-03-06 20:00:00,BTCUSDT,-0.0018381401128773067,3829.39,3862.55,4616.6169089999985,3862.6,3864.0
6968,2019-03-07 00:00:00,BTCUSDT,0.0016444040980418961,3848.99,3862.02,3826.029076999999,3855.5,3875.12
6989,2019-03-07 04:00:00,BTCUSDT,0.005743376214446982,3846.93,3855.5,2336.3300070000023,3861.84,3868.0
7010,2019-03-07 08:00:00,BTCUSDT,-0.0010350101183824734,3857.0,3861.84,4507.611103999997,3884.02,3902.94
7031,2019-03-07 12:00:00,BTCUSDT,-0.003605670103092762,3854.7,3883.0,6293.918240000003,3880.0,3905.4
7052,2019-03-07 16:00:00,BTCUSDT,0.002829790921389241,3840.4,3880.17,4084.670284999999,3866.01,3880.2
7073,2019-03-07 20:00:00,BTCUSDT,0.0007892802331730397,3857.32,3866.01,5349.934589,3876.95,3898.83
7094,2019-03-08 00:00:00,BTCUSDT,-0.0016417483460094973,3872.11,3876.54,4116.1881939999985,3880.01,3899.13
7115,2019-03-08 04:00:00,BTCUSDT,7.744653607466567e-05,3862.32,3880.01,2143.2611,3873.64,3890.0
7136,2019-03-08 08:00:00,BTCUSDT,0.0063785190271403724,3862.7,3873.63,3253.8316129999994,3873.94,3886.11
7157,2019-03-08 12:00:00,BTCUSDT,-0.0018775730060406333,3873.94,3873.94,7165.462829000001,3898.65,3930.0
7178,2019-03-08 16:00:00,BTCUSDT,0.004378965546484093,3873.18,3898.36,4490.735054000002,3891.33,3911.71
7199,2019-03-08 20:00:00,BTCUSDT,0.003085685336853939,3884.1,3891.39,3567.052637000001,3908.37,3920.0
7220,2019-03-09 00:00:00,BTCUSDT,-0.014166813334251628,3898.8,3908.37,6224.488391000001,3920.43,3921.0
7241,2019-03-09 04:00:00,BTCUSDT,0.0030815883505093122,3800.0,3920.44,10059.849198000009,3864.89,3932.0
7262,2019-03-09 08:00:00,BTCUSDT,0.010031469252992142,3854.75,3864.88,4403.611382000003,3876.8,3890.0
7283,2019-03-09 12:00:00,BTCUSDT,-0.0006001496543392992,3866.8,3876.8,5197.2179039999955,3915.69,3938.99
7304,2019-03-09 16:00:00,BTCUSDT,0.009367956783719269,3905.53,3916.0,4076.337764999999,3913.34,3927.09
7325,2019-03-09 20:00:00,BTCUSDT,-0.005422784810126591,3910.0,3914.76,7430.407171999997,3950.0,3966.0
7346,2019-03-10 00:00:00,BTCUSDT,0.003680719242067143,3890.0,3950.75,7020.773606999996,3928.58,3971.75
7367,2019-03-10 04:00:00,BTCUSDT,-0.004448344424606399,3906.36,3928.06,2886.1090029999987,3943.04,3946.45
7388,2019-03-10 08:00:00,BTCUSDT,-0.0059864985352184865,3916.12,3943.43,4183.935857000001,3925.5,3943.43
7409,2019-03-10 12:00:00,BTCUSDT,0.0007662737057918534,3881.69,3925.5,5676.221779,3902.0,3925.74
7430,2019-03-10 16:00:00,BTCUSDT,0.0002381568198639439,3891.73,3901.98,3686.574594000001,3904.99,3918.0
7451,2019-03-10 20:00:00,BTCUSDT,-0.00040963460593146367,3886.45,3904.97,3435.024791999999,3905.92,3916.69
7472,2019-03-11 00:00:00,BTCUSDT,0.003201581837554368,3889.47,3905.92,3521.5278359999998,3904.32,3913.94
7493,2019-03-11 04:00:00,BTCUSDT,0.0040619686378236,3901.12,3904.1,2733.490813999998,3916.82,3932.77
7514,2019-03-11 08:00:00,BTCUSDT,-0.012009469249096738,3915.99,3915.99,4315.914240000001,3932.73,3936.98
7535,2019-03-11 12:00:00,BTCUSDT,-0.003090979281945793,3860.0,3932.73,7733.323727000004,3885.5,3934.79
7556,2019-03-11 16:00:00,BTCUSDT,-0.006549649024523041,3863.14,3885.49,6272.477500000001,3873.49,3899.01
7577,2019-03-11 20:00:00,BTCUSDT,0.001959398355560582,3830.0,3873.48,8780.564775000003,3848.12,3876.0
7598,2019-03-12 00:00:00,BTCUSDT,0.004136775545561688,3841.24,3848.11,6966.7806599999985,3855.66,3885.51
7619,2019-03-12 04:00:00,BTCUSDT,-0.009536084471318151,3855.64,3855.64,4134.448023,3871.61,3877.31
7640,2019-03-12 08:00:00,BTCUSDT,0.0,3826.06,3871.61,5590.761750000002,3834.69,3876.0
7661,2019-03-12 12:00:00,BTCUSDT,0.013166644500598457,3826.06,3871.61,0.0,3834.69,3876.0
7682,2019-03-12 16:00:00,BTCUSDT,-0.0032405191007880427,3831.23,3834.69,7964.476536999999,3885.18,3905.2
7703,2019-03-12 20:00:00,BTCUSDT,0.002256887509392902,3866.31,3885.09,5797.577758999998,3872.59,3902.86
7724,2019-03-13 00:00:00,BTCUSDT,0.0003607010998807336,3865.0,3872.59,4734.5259700000015,3881.33,3893.0
7745,2019-03-13 04:00:00,BTCUSDT,0.001328961838706233,3874.03,3880.75,2863.6666499999988,3882.73,3891.0
7766,2019-03-13 08:00:00,BTCUSDT,-0.0008359290000489182,3870.66,3882.69,3768.8592809999977,3887.89,3893.56
7787,2019-03-13 12:00:00,BTCUSDT,-0.007341735656328562,3870.0,3887.89,3475.2100240000004,3884.64,3891.7
7808,2019-03-13 16:00:00,BTCUSDT,0.0041181291038661074,3840.0,3884.32,6202.302719000002,3856.12,3885.5
7829,2019-03-13 20:00:00,BTCUSDT,-0.00048553719008270774,3851.0,3856.08,6229.209585000002,3872.0,3890.24
7850,2019-03-14 00:00:00,BTCUSDT,-0.0010645664733909266,3860.43,3872.1,2397.5788769999976,3870.12,3876.04
7871,2019-03-14 04:00:00,BTCUSDT,6.725297465082214e-05,3855.43,3870.1,2415.5084749999983,3866.0,3873.0
7892,2019-03-14 08:00:00,BTCUSDT,-0.0017277679204192875,3860.0,3866.0,3244.949135000001,3866.26,3884.0
7913,2019-03-14 12:00:00,BTCUSDT,-2.5909554924874456e-06,3854.15,3867.5,3107.118075999997,3859.58,3875.57
7934,2019-03-14 16:00:00,BTCUSDT,0.005837437849294025,3856.61,3860.73,4160.9771930000015,3859.57,3874.27
